Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.unstim,15.min.FG71.neu,15.min.FG72.neu,15.min.FG73.neu,30.min.FG74.neu,30.min.FG75.neu,30.min.FG77.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.76991866546126,1.88003285725912,B7ZNG4,B7ZNG4,Tastin,Troap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,71.958,12,4,3,5,16.5801677703857,16.3867664337158,14.52516746521,16.2304668426514,17.2666664123535,17.0758666992188,15.3764667510986,15.2883672714233,14.2680673599243,30,IRAK4,NONE
TRUE,2.1356532130401,-3.08832852045695,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,192.99,8,3,2,3,10.4763870239258,NA,10.5829668045044,NA,10.0382165908813,9.36772727966309,13.3018674850464,12.8449668884277,12.2270669937134,30,IRAK4,NONE
TRUE,2.39104877624919,2.79333368937175,CON__P02769,CON__P02769,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,50,69.293,13,4,4,5,20.064266204834,28.7250671386719,24.0742664337158,24.7867679595947,24.1273670196533,23.5834674835205,21.951566696167,20.8547668457031,21.3112678527832,30,IRAK4,NONE
TRUE,1.04066926303625,4.2146676381429,CON__P19013,CON__P19013,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,17,63.91,11,4,2,5,17.179666519165,19.7400665283203,11.5580673217773,20.6125679016113,16.9747676849365,NA,13.8303670883179,16.20436668396,13.7022666931152,30,IRAK4,NONE
TRUE,1.25804936909814,3.62975597381592,CON__P28800,CON__P28800,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,4,54.71,12,4,3,5,15.169867515564,15.9051675796509,15.3888673782349,15.0280666351318,15.411566734314,15.6439666748047,13.0624675750732,9.04709720611572,13.0847673416138,30,IRAK4,NONE
TRUE,1.45071243144506,-2.77393372853597,CON__Q86YZ3,CON__Q86YZ3,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,12,282.39,12,4,3,5,15.9273672103882,16.8421669006348,15.4471673965454,13.1406669616699,16.0316677093506,15.1741666793823,17.2128677368164,17.999267578125,17.4561672210693,30,IRAK4,NONE
TRUE,2.55605937739521,2.67213344573975,E9Q309,E9Q309,NA,Cep350,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,12,346.45,12,4,3,5,13.8611669540405,13.756667137146,13.6493673324585,15.1536674499512,14.6449670791626,14.5976667404175,12.7388668060303,12.1673669815063,11.4736671447754,30,IRAK4,NONE
TRUE,3.2857996985597002,1.49579938252767,E9Q3L2,E9Q3L2,NA,Pi4ka,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,35,237.04,13,4,4,5,18.155366897583,17.1976661682129,17.4991664886475,18.4077663421631,18.2888660430908,18.702766418457,17.1022663116455,16.9819679260254,16.827766418457,30,IRAK4,NONE
TRUE,2.1536862809425,3.01493326822917,E9Q5F9,E9Q5F9,Histone-lysine N-methyltransferase SETD2,Setd2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,285.66,10,3,2,5,9.46407699584961,8.94075679779053,13.2812671661377,NA,14.5205669403076,13.9599666595459,11.0578670501709,11.8322668075562,10.7858667373657,30,IRAK4,NONE
TRUE,1.38571276865228,2.77189016342163,E9Q6E9,E9Q6E9,NA,Simc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,146.62,10,4,2,4,11.7557668685913,11.8246669769287,11.906566619873,NA,12.3713665008545,12.1626672744751,10.0659666061401,NA,8.92428684234619,30,IRAK4,NONE
TRUE,3.29379590068822,2.58010005950928,E9Q8D0,E9Q8D0,NA,Dnajc21,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,61.734,10,3,3,4,15.253867149353,15.0879669189453,16.2506675720215,16.3559665679932,16.6609668731689,17.1692676544189,14.1088666915894,14.0283670425415,14.3086671829224,30,IRAK4,NONE
TRUE,3.37817496900562,1.90259997049968,F6SEU4;Q3UHC7,F6SEU4;Q3UHC7,Ras/Rap GTPase-activating protein SynGAP;Disabled homolog 2-interacting protein,Syngap1;Dab2ip,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,148.24,12,4,3,5,20.2096672058105,19.4214668273926,20.011266708374,19.6823673248291,19.8903675079346,19.6049671173096,17.810567855835,18.096866607666,17.5624675750732,30,IRAK4,NONE
TRUE,4.23390799553051,2.36739985148112,G3X9J0,G3X9J0,NA,Sipa1l3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,44,195.06,13,4,4,5,19.5664672851563,19.3151664733887,19.5035667419434,19.6882667541504,19.6795673370361,19.9557666778564,17.5046672821045,17.5039672851563,17.2127666473389,30,IRAK4,NONE
TRUE,2.69851624485295,1.56476751963298,G5E870,G5E870,E3 ubiquitin-protein ligase TRIP12,Trip12,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,25,224.13,13,4,4,5,17.6331672668457,17.1680679321289,17.9589672088623,17.453067779541,17.7056674957275,17.9551677703857,16.2750663757324,15.815167427063,16.32936668396,30,IRAK4,NONE
TRUE,2.6119617891598,1.51220067342122,O08547,O08547,Vesicle-trafficking protein SEC22b,Sec22b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,24.74,12,4,3,5,21.272066116333,20.2090663909912,20.3192672729492,21.0610675811768,20.7953662872314,20.8136672973633,19.3701667785645,19.7370662689209,19.0262660980225,30,IRAK4,NONE
TRUE,0.932627737852507,5.55146662394206,O08663,O08663,Methionine aminopeptidase 2,Metap2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,52.921,12,4,4,4,20.0431671142578,20.9245662689209,20.6466674804688,14.8598670959473,20.7153663635254,20.7816677093506,12.9938669204712,NA,13.4744672775269,30,IRAK4,NONE
TRUE,2.63541125388676,1.48681640625,O08709,O08709,Peroxiredoxin-6,Prdx6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,24.87,11,4,2,5,17.194766998291,17.1450672149658,17.4147663116455,NA,16.8984661102295,17.2401676177979,15.4548673629761,15.6191673278809,15.6734666824341,30,IRAK4,NONE
TRUE,3.01123416518523,2.23429997762044,O08750,O08750,Nuclear factor interleukin-3-regulated protein,Nfil3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,50.943,12,4,3,5,17.1329669952393,17.405366897583,18.3935661315918,18.890266418457,19.0233669281006,18.6611671447754,17.0673675537109,16.5374660491943,16.2670669555664,30,IRAK4,NONE
TRUE,2.07611195812587,1.68933359781901,O08788,O08788,Dynactin subunit 1,Dctn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,22,141.67,12,4,3,5,17.8191661834717,17.640567779541,17.9313678741455,17.5999660491943,17.9343662261963,17.9222679138184,16.4525661468506,16.469066619873,15.4669666290283,30,IRAK4,NONE
TRUE,2.37584669092108,1.66209983825684,O08810,O08810,116 kDa U5 small nuclear ribonucleoprotein component,Eftud2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,40,109.36,13,4,4,5,21.5572662353516,21.6345672607422,21.8148670196533,21.1547660827637,22.0132675170898,21.9775676727295,20.0005664825439,20.1307678222656,20.0279674530029,30,IRAK4,NONE
TRUE,2.22577018301426,2.30110041300456,O35129,O35129,Prohibitin-2,Phb2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,33.296,12,4,3,5,16.668966293335,15.8401670455933,17.8892669677734,16.2734680175781,16.6804676055908,16.8433666229248,14.2719669342041,13.6243667602539,14.9976673126221,30,IRAK4,NONE
TRUE,2.93944401099759,1.66693305969238,O35286,O35286,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,Dhx15,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,35,91.006,13,4,4,5,21.1144676208496,20.857967376709,21.030366897583,21.3429660797119,21.9172668457031,21.8037662506104,20.212366104126,19.8938674926758,19.9569664001465,30,IRAK4,NONE
TRUE,3.01824638310435,1.84079996744791,O35295,O35295,Transcriptional activator protein Pur-beta,Purb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,33.901,13,4,4,5,21.4885673522949,21.416467666626,20.4035663604736,21.3236675262451,21.89426612854,21.905366897583,19.959867477417,19.6901664733887,19.9508666992188,30,IRAK4,NONE
TRUE,2.2543336531941,1.83930015563965,O35316,O35316,Sodium- and chloride-dependent taurine transporter,Slc6a6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,69.855,10,4,2,4,12.8620672225952,12.9319667816162,12.3439664840698,NA,13.0888671875,12.8281669616699,11.0744667053223,NA,11.1639671325684,30,IRAK4,NONE
TRUE,3.38547765511229,1.67356650034587,O35345,O35345,Importin subunit alpha-7,Kpna6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,59.964,9,3,3,3,NA,12.7611675262451,14.3955669403076,13.8343667984009,13.7233667373657,14.0611667633057,12.0859670639038,12.0764665603638,12.4357671737671,30,IRAK4,NONE
TRUE,1.36616116102161,3.70644998550415,O35613,O35613,Death domain-associated protein 6,Daxx,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,81.488,9,3,3,3,NA,11.1904668807983,14.9086675643921,12.5288667678833,15.2687673568726,14.8181667327881,10.5603666305542,NA,10.4372673034668,30,IRAK4,NONE
TRUE,1.98855351500782,-3.38516680399577,O35682,O35682,Myeloid-associated differentiation marker,Myadm,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,35.284,12,4,3,5,13.0077667236328,15.8355674743652,16.7405662536621,14.0226669311523,16.1442680358887,16.1162662506104,19.2575664520264,18.4582672119141,18.7228679656982,30,IRAK4,NONE
TRUE,1.65347038937519,2.50736649831136,O35704,O35704,Serine palmitoyltransferase 1,Sptlc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,52.534,13,4,4,5,16.5373668670654,16.4438667297363,15.220067024231,15.3014669418335,15.8783674240112,17.1472663879395,13.9862670898438,12.7530670166016,14.0656671524048,30,IRAK4,NONE
TRUE,3.10769426840543,-1.88379955291748,O54734,O54734,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,Ddost,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,49.027,11,3,3,5,14.8561668395996,NA,15.2706670761108,15.1915674209595,15.3103666305542,15.3891668319702,17.2703666687012,16.8039665222168,17.4681663513184,30,IRAK4,NONE
TRUE,2.59698261384761,1.97713247934977,O54781,O54781,SRSF protein kinase 2;SRSF protein kinase 2 N-terminal;SRSF protein kinase 2 C-terminal,Srpk2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,76.756,12,4,3,5,15.9281673431396,15.9687671661377,17.7671661376953,16.6358661651611,17.523567199707,17.0332660675049,15.1234674453735,15.3131675720215,14.8246669769287,30,IRAK4,NONE
TRUE,1.84935130528972,3.00196647644043,O54784;Q8VDF3,O54784,Death-associated protein kinase 3,Dapk3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,51.421,13,4,4,5,17.8311672210693,17.2956676483154,18.0764675140381,18.1315670013428,18.6394672393799,18.6466674804688,14.4106674194336,16.7958679199219,15.2052669525146,30,IRAK4,NONE
TRUE,2.83913626429048,2.94693326950073,O54785,O54785,LIM domain kinase 2,Limk2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,72.201,11,4,2,5,13.5789670944214,14.852367401123,15.5360670089722,NA,15.9901666641235,15.4491672515869,12.9785671234131,12.5459671020508,12.7936668395996,30,IRAK4,NONE
TRUE,2.85459623045941,2.37163289388021,O55023,O55023,Inositol monophosphatase 1,Impa1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,30.436,12,4,3,5,18.6877670288086,17.4629669189453,18.1316661834717,18.7078666687012,19.2988662719727,18.4384670257568,16.1348667144775,16.6763668060303,16.5190677642822,30,IRAK4,NONE
TRUE,1.52726211979313,2.60936673482259,O55131;Q9DA97;Q8C650,O55131,Septin-7,7-Sep,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,50.549,13,4,4,5,19.3658676147461,18.3138675689697,19.2613677978516,19.7007675170898,17.477367401123,19.8786678314209,16.5400676727295,16.0929679870605,16.595666885376,30,IRAK4,NONE
TRUE,3.11093218115351,1.76970036824545,O55143;Q8R429,O55143,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,Atp2a2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,24,114.86,13,4,4,5,18.7225666046143,18.6939678192139,18.7228679656982,19.5270671844482,19.0829677581787,19.4771671295166,17.7290668487549,17.7189674377441,17.3300666809082,30,IRAK4,NONE
TRUE,0.802299516974404,3.83352597554525,O55187,O55187,E3 SUMO-protein ligase CBX4,Cbx4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,60.522,12,4,3,5,15.8424673080444,15.7687673568726,16.6561660766602,16.3683662414551,17.0115661621094,15.7661666870117,15.5179672241211,8.30058670043945,13.8269672393799,30,IRAK4,NONE
TRUE,1.1502577461189,2.45276705423991,O55236,O55236,mRNA-capping enzyme;Polynucleotide 5-triphosphatase;mRNA guanylyltransferase,Rngtt,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,68.683,12,4,3,5,15.1195669174194,14.58766746521,14.9783668518066,14.1024675369263,17.02516746521,14.0949668884277,12.9448671340942,12.7487668991089,12.1706666946411,30,IRAK4,NONE
TRUE,2.36109774855469,1.56006622314453,O70133,O70133,ATP-dependent RNA helicase A,Dhx9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,46,149.47,13,4,4,5,22.4507675170898,22.2529678344727,22.1925678253174,22.2073669433594,22.8857669830322,22.9476661682129,21.3084678649902,20.882266998291,21.1698665618896,30,IRAK4,NONE
TRUE,2.60533356300445,1.49113337198893,O70157,O70157,DNA topoisomerase 3-alpha,Top3a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,21,112.36,12,4,3,5,18.8615665435791,18.8937664031982,18.7238674163818,18.8571662902832,18.8587665557861,18.7119674682617,17.7132663726807,17.2664661407471,16.9747676849365,30,IRAK4,NONE
TRUE,1.79211263078059,1.93629995981852,O70318,O70318,Band 4.1-like protein 2,Epb41l2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,109.94,12,4,3,5,15.547266960144,15.5056667327881,16.1065673828125,16.0492668151855,16.0543670654297,16.6313667297363,14.8873672485352,13.4361667633057,14.6025667190552,30,IRAK4,NONE
TRUE,2.96354589643771,2.77433427174886,O70325,O70325,"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial",Gpx4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,22.228,12,4,3,5,18.5828666687012,18.40256690979,17.8442668914795,18.4278678894043,18.8415679931641,19.3561668395996,16.4455661773682,16.0700664520264,15.7869672775269,30,IRAK4,NONE
TRUE,2.30311221586912,4.45203304290771,O70566,O70566,Protein diaphanous homolog 2,Diaph2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,124.87,12,4,3,5,15.5965671539307,15.1050672531128,16.5113677978516,14.2094669342041,16.4982662200928,16.4156665802002,11.1952667236328,10.8337669372559,11.7382669448853,30,IRAK4,NONE
TRUE,1.83163512812314,6.33601045608521,O70585,O70585,Dystrobrevin beta,Dtnb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,74.398,8,3,2,3,NA,13.3368673324585,13.2696666717529,NA,15.7869672775269,14.9057674407959,8.36944675445557,NA,9.65126705169678,30,IRAK4,NONE
TRUE,3.61434447307474,1.78983275095622,O88447;Q9DBS5,O88447,Kinesin light chain 1,Klc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,61.449,12,4,3,5,17.6144676208496,16.7770671844482,17.2111663818359,17.4518661499023,17.3636665344238,17.3029670715332,15.4209671020508,15.8568668365479,15.4711675643921,30,IRAK4,NONE
TRUE,1.20632207085457,2.50311676661173,O88544,O88544,COP9 signalosome complex subunit 4,Cops4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,46.284,11,4,2,5,14.8623666763306,13.851767539978,14.9171667098999,NA,15.4561672210693,15.0926675796509,14.0834674835205,12.2194671630859,12.0109672546387,30,IRAK4,NONE
TRUE,2.55121242002788,3.64070002237956,O88665,O88665,Bromodomain-containing protein 7,Brd7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,73.999,12,4,3,5,16.1962661743164,16.0389671325684,15.9642667770386,15.0147666931152,15.5216674804688,16.6054668426514,12.5272674560547,11.511266708374,12.181266784668,30,IRAK4,NONE
TRUE,2.94970060477532,1.77166748046875,O88700,O88700,Bloom syndrome protein homolog,Blm,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,38,158.36,13,4,4,5,19.0385665893555,19.0337677001953,19.6138668060303,18.3131675720215,18.8474674224854,18.9521675109863,17.0824661254883,16.8323669433594,16.8829669952393,30,IRAK4,NONE
TRUE,1.98073742882915,1.99940013885498,O88898,O88898,Tumor protein 63,Tp63,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,76.788,9,1,3,5,NA,11.699366569519,NA,14.1672668457031,14.1672668457031,15.3199672698975,12.9615669250488,12.4559669494629,12.2387666702271,30,IRAK4,NONE
TRUE,1.72615590176253,1.77168305714925,O89079,O89079,Coatomer subunit epsilon,Cope,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,34.567,11,4,3,4,16.1723670959473,15.269567489624,15.632266998291,15.7442674636841,15.5156669616699,15.7839670181274,NA,14.40016746521,13.4190673828125,30,IRAK4,NONE
TRUE,2.65412178153317,2.08283265431722,P00375,P00375,Dihydrofolate reductase,Dhfr,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,21.606,11,4,3,4,16.1018676757813,16.7266674041748,18.1484661102295,16.8823661804199,17.7109661102295,17.8267669677734,15.4111671447754,15.34006690979,15.4203672409058,30,IRAK4,NONE
TRUE,2.34744751933887,-2.63853327433268,P01901;P04223;P14428;P01902;P03991,P01901,"H-2 class I histocompatibility antigen, K-B alpha chain",H2-K1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,41.301,11,4,3,4,12.6392669677734,15.1106672286987,16.257266998291,15.8430671691895,16.8697662353516,15.4981670379639,18.8543663024902,18.3143672943115,18.9578666687012,30,IRAK4,NONE
TRUE,1.459471185762,-4.40999984741211,P04104,P04104,"Keratin, type II cytoskeletal 1",Krt1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,65.605,10,4,2,4,15.1786670684814,14.4040670394897,14.026967048645,16.3035678863525,NA,14.6161670684814,19.8835678100586,NA,19.8561668395996,30,IRAK4,NONE
TRUE,1.54446598662601,2.61456680297852,P07091,P07091,Protein S100-A4,S100a4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,11.721,13,4,4,5,25.5909671783447,24.622766494751,24.8582668304443,27.6138668060303,25.7432670593262,25.1822662353516,23.1843662261963,24.0663661956787,23.4449672698975,30,IRAK4,NONE
TRUE,1.39070523563266,-4.35691547393799,P10605,P10605,Cathepsin B;Cathepsin B light chain;Cathepsin B heavy chain,Ctsb,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,37.279,11,4,2,5,13.3322668075562,14.3827667236328,13.3070669174194,NA,13.6700668334961,10.2924365997314,16.3211669921875,16.2864665985107,16.406867980957,30,IRAK4,NONE
TRUE,3.57442245050144,2.39020029703776,P10711,P10711,Transcription elongation factor A protein 1,Tcea1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,33.88,11,2,4,5,NA,15.7721672058105,15.8312673568726,16.9806671142578,16.3495674133301,16.5662670135498,14.2380666732788,14.1257667541504,14.3620672225952,30,IRAK4,NONE
TRUE,2.81412509623074,1.62709967295329,P11881,P11881,"Inositol 1,4,5-trisphosphate receptor type 1",Itpr1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,28,313.16,12,4,3,5,16.8011665344238,16.7375679016113,16.8491668701172,16.5285663604736,16.8542671203613,16.95436668396,15.4004669189453,15.2232675552368,14.8321666717529,30,IRAK4,NONE
TRUE,2.70514438224536,2.87946701049805,P12367,P12367,cAMP-dependent protein kinase type II-alpha regulatory subunit,Prkar2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,10,45.389,12,4,3,5,18.9907665252686,18.6971664428711,18.9632663726807,18.8383674621582,19.683967590332,19.7882671356201,16.5433673858643,16.1080665588379,17.0207672119141,30,IRAK4,NONE
TRUE,2.92750000256312,1.89649963378906,P14115,P14115,60S ribosomal protein L27a,Rpl27a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,16.605,13,4,4,5,24.3537673950195,23.6009674072266,24.7011661529541,25.0590667724609,24.9723663330078,25.436466217041,23.3993663787842,23.4780673980713,22.9009666442871,30,IRAK4,NONE
TRUE,2.68166152940574,1.70880063374837,P14131,P14131,40S ribosomal protein S16,Rps16,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,9,16.445,13,4,4,5,24.5281677246094,23.6798667907715,23.4875679016113,24.0077667236328,24.5307674407959,23.7324676513672,22.4714660644531,22.2782669067383,22.3948669433594,30,IRAK4,NONE
TRUE,1.80519786281716,-4.57966581980387,P15379,P15379,CD44 antigen,Cd44,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,85.616,12,4,3,5,15.7592668533325,15.0652675628662,15.6915674209595,13.3534669876099,17.0468673706055,16.3399677276611,20.0803661346436,20.3230667114258,20.0758666992188,30,IRAK4,NONE
TRUE,3.01826583520852,1.63690121968587,P16546;P08032,P16546,"Spectrin alpha chain, non-erythrocytic 1",Sptan1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,168,284.59,13,4,4,5,25.2838668823242,25.236967086792,25.2792663574219,25.1041679382324,25.6687679290771,25.5811672210693,23.9105663299561,23.8489665985107,23.6838665008545,30,IRAK4,NONE
TRUE,3.06676392216074,5.32033348083496,P19246;P08553,P19246,Neurofilament heavy polypeptide,Nefh,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,16,116.99,12,4,3,5,18.8874664306641,18.7490673065186,19.4836673736572,18.8629665374756,19.6151676177979,19.1652679443359,12.8341674804688,14.6910667419434,14.1571674346924,30,IRAK4,NONE
TRUE,3.80469181057454,2.47193336486816,P20152;P15331;P03995,P20152,Vimentin,Vim,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,51,53.687,13,4,4,5,27.3635673522949,27.1546669006348,27.6133670806885,27.6515674591064,28.236967086792,28.0357666015625,25.5825672149658,25.4171676635742,25.5087661743164,30,IRAK4,NONE
