Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.unstim,15.min.FG71.neu,15.min.FG72.neu,15.min.FG73.neu,30.min.FG74.neu,30.min.FG75.neu,30.min.FG77.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,1.0115273142732,0.500568072001139,A3KFM7,A3KFM7,Chromodomain-helicase-DNA-binding protein 6,Chd6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,305.39,11,4,2,5,10.5850267410278,11.3072671890259,10.8815670013428,11.2594366073608,NA,10.8075666427612,10.6986665725708,10.5383672714233,10.3617668151855,30,IRAK4,NONE
TRUE,2.61684945493408,4.74310032526652,A3KGV1,A3KGV1,Outer dense fiber protein 2,Odf2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,95.54,11,4,2,5,15.257266998291,15.2886667251587,15.1164674758911,16.1389675140381,NA,15.0215673446655,11.1807670593262,10.4630670547485,10.8676671981812,30,IRAK4,NONE
FALSE,0,-1.57081937789917,A6H5Z3,A6H5Z3,Exocyst complex component 6B,Exoc6b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,94.128,6,3,1,2,8.89935684204102,10.3954668045044,9.72582721710205,NA,NA,10.2370471954346,11.9704666137695,NA,11.6452665328979,30,IRAK4,NONE
FALSE,0.527461131331311,0.800200144449867,A6PWY4,A6PWY4,WD repeat-containing protein 76,Wdr76,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,69.007,13,4,4,5,20.8707675933838,20.1450672149658,20.6019668579102,21.6751670837402,21.2777671813965,19.548267364502,20.2896671295166,20.0013675689697,19.8095664978027,30,IRAK4,NONE
TRUE,3.65002226577404,-4.59991598129272,B1AQJ2,B1AQJ2,Ubiquitin carboxyl-terminal hydrolase 36,Usp36,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,119.91,10,4,2,4,11.109167098999,11.786566734314,12.1060667037964,NA,12.2965669631958,11.7502670288086,16.51806640625,16.6957664489746,16.6561660766602,30,IRAK4,NONE
FALSE,1.98492214843735,-1.43736680348714,B1ARD6,B1ARD6,NA,Slfn9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,6,103.99,12,4,3,5,12.4704675674438,12.6713666915894,12.7042675018311,12.6001672744751,12.9321670532227,13.4961671829224,14.7800674438477,14.1809673309326,14.3795671463013,30,IRAK4,NONE
FALSE,0.42007247831637,0.293933868408201,B1AY10,B1AY10,Transcriptional repressor NF-X1,Nfx1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,11,123.81,12,4,3,5,16.3507671356201,15.3962669372559,15.6847667694092,16.2382678985596,16.1897678375244,15.9461669921875,16.3272666931152,15.8222675323486,15.342866897583,30,IRAK4,NONE
FALSE,0.687669545998697,-2.36868667602539,B1AY13,B1AY13,Ubiquitin carboxyl-terminal hydrolase 24,Usp24,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,294,10,4,3,3,16.1155662536621,8.87427711486816,14.0526666641235,10.5025072097778,14.4983673095703,15.6380672454834,15.9793672561646,16.1898670196533,15.5757675170898,30,IRAK4,NONE
FALSE,1.35596324516425,1.07430013020834,B1AZI6,B1AZI6,THO complex subunit 2,Thoc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,25,182.77,13,4,4,5,16.8020668029785,16.748966217041,17.2579669952393,16.7769660949707,18.0584678649902,17.425666809082,16.3706665039063,16.316967010498,16.3505668640137,30,IRAK4,NONE
FALSE,1.22262050137736,0.792333761850992,B2RQC2,B2RQC2,Ubiquitin carboxyl-terminal hydrolase 42,Usp42,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,146.22,11,4,2,5,12.9944667816162,12.3268671035767,13.664867401123,12.582067489624,NA,12.8270673751831,11.9976673126221,12.1998672485352,11.5391664505005,30,IRAK4,NONE
FALSE,2.23941154530941,1.15253321329753,B2RQC6,B2RQC6,CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase,Cad,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,117,243.24,13,4,4,5,25.5526676177979,25.2915668487549,25.6018676757813,25.2224674224854,25.8799667358398,25.757266998291,24.531867980957,24.5457668304443,24.3244667053223,30,IRAK4,NONE
FALSE,0.168866213922176,0.142300923665363,B2RR83,B2RR83,Probable ATP-dependent RNA helicase YTHDC2,Ythdc2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,24,161.09,13,4,4,5,16.8367671966553,16.5181674957275,16.2934665679932,16.2937679290771,17.3472671508789,16.9834671020508,16.8685665130615,16.7237663269043,16.6052665710449,30,IRAK4,NONE
FALSE,1.35560076818047,0.881466547648113,B2RRE7,B2RRE7,OTU domain-containing protein 4,Otud4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,14,123.05,12,4,3,5,18.1020660400391,17.5442676544189,18.5300674438477,18.3494663238525,17.4703674316406,18.2276668548584,17.3176670074463,17.2008666992188,16.8845672607422,30,IRAK4,NONE
FALSE,2.1299942192312,1.15790017445882,B2RWS6;P45481,B2RWS6,Histone acetyltransferase p300,Ep300,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,4,263.3,12,4,3,5,13.9929666519165,12.0457668304443,12.6532669067383,13.572566986084,12.8684673309326,13.5281667709351,12.2227668762207,12.1807670593262,12.0919666290283,30,IRAK4,NONE
TRUE,2.3537629093258,3.39088344573975,B2RX14,B2RX14,Terminal uridylyltransferase 4,Zcchc11,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,7,184.65,11,4,3,4,14.5407667160034,13.2839670181274,14.3936672210693,14.1719675064087,13.9726667404175,14.9011669158936,11.2794666290283,10.6359672546387,NA,30,IRAK4,NONE
FALSE,1.83051222246217,-1.14233334859212,B2RX88,B2RX88,Centrosome and spindle pole associated protein 1,Cspp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,3,138.31,12,4,3,5,12.1707668304443,12.0924673080444,12.1884670257568,11.9573669433594,12.7740669250488,12.3037672042847,13.1962671279907,13.6562671661377,13.6096668243408,30,IRAK4,NONE
FALSE,0.197683138180273,0.24103291829427,B2RXR6,B2RXR6,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,Ankrd44,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,27,107.38,13,4,4,5,18.2331676483154,18.2562675476074,18.70436668396,18.4526672363281,18.5580673217773,18.7004661560059,19.1030673980713,18.3843669891357,17.5006675720215,30,IRAK4,NONE
FALSE,2.04660643768067,0.474466959635418,B2RY56,B2RY56,RNA-binding protein 25,Rbm25,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,12,99.551,13,4,4,5,18.8565673828125,18.985767364502,19.0878677368164,19.1929664611816,19.0915679931641,19.0171661376953,18.7904663085938,18.5002670288086,18.5875663757324,30,IRAK4,NONE
FALSE,0,NA,B7ZNG0,B7ZNG0,Kinesin-like protein KIF7,Kif7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,151.62,9,4,3,2,13.7604675292969,13.1412668228149,13.1474666595459,13.3423671722412,13.493766784668,13.3664674758911,NA,NA,NA,30,IRAK4,NONE
TRUE,1.76991866546126,1.88003285725912,B7ZNG4,B7ZNG4,Tastin,Troap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,8,71.958,12,4,3,5,16.5801677703857,16.3867664337158,14.52516746521,16.2304668426514,17.2666664123535,17.0758666992188,15.3764667510986,15.2883672714233,14.2680673599243,30,IRAK4,NONE
FALSE,0,0.962300300598145,B8ZXI1,B8ZXI1,Queuine tRNA-ribosyltransferase subunit QTRTD1,Qtrtd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,1,46.288,9,4,2,3,12.8909673690796,12.2350664138794,13.033166885376,NA,14.5550670623779,13.3784675598145,NA,NA,13.004467010498,30,IRAK4,NONE
FALSE,1.18889120459033,1.99663352966309,B9EJ86,B9EJ86,Oxysterol-binding protein,Osbpl8,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,16,101.27,12,4,3,5,18.5626678466797,17.8734664916992,18.3032665252686,18.2919673919678,19.1140670776367,20.9085674285889,17.4906673431396,17.1384677886963,17.6955661773682,30,IRAK4,NONE
FALSE,0.265503053711085,0.484250068664551,B9EJR8,B9EJR8,"Dynein assembly factor 5, axonemal",Dnaaf5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,2,93.85,8,3,2,3,13.71266746521,12.6195669174194,NA,NA,12.4349670410156,11.1048669815063,NA,11.2550668716431,11.3162670135498,30,IRAK4,NONE
FALSE,0.5379933968916,1.2393004099528,C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8CGP5;Q8BFU2;Q6GSS7;Q8R1M2;Q64523;Q8CGP7;P27661;Q64522,C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8CGP5;Q8BFU2;Q6GSS7;Q8R1M2;Q64523;Q8CGP7;P27661,Histone H2A type 1-H;Histone H2A type 1-F;Histone H2A type 3;Histone H2A type 2-A;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 1-K;Histone H2AX,Hist1h2ah;Hist1h2af;Hist3h2a;Hist2h2aa1;H2afj;Hist2h2ac;Hist1h2ak;H2afx,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,5,14.135,13,4,4,5,25.789867401123,25.9220676422119,25.7857666015625,26.7238674163818,27.1407680511475,26.8377666473389,23.6444664001465,26.7133674621582,26.6266670227051,30,IRAK4,NONE
TRUE,2.1356532130401,-3.08832852045695,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,2,192.99,8,3,2,3,10.4763870239258,NA,10.5829668045044,NA,10.0382165908813,9.36772727966309,13.3018674850464,12.8449668884277,12.2270669937134,30,IRAK4,NONE
FALSE,2.82600921778972,-0.759533246358236,CON__ENSEMBL:ENSBTAP00000024146,CON__ENSEMBL:ENSBTAP00000024146,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,9,164.34,12,4,3,5,13.8419666290283,12.1678667068481,14.757266998291,14.6306667327881,14.4865674972534,14.4027671813965,15.325366973877,15.1230669021606,15.3501672744751,30,IRAK4,NONE
FALSE,0.172497405452216,0.221749305725098,CON__ENSEMBL:ENSBTAP00000031360,CON__ENSEMBL:ENSBTAP00000031360,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,3,54.678,7,3,2,2,12.3335666656494,15.8891668319702,13.3484668731689,13.0021667480469,13.5920667648315,NA,12.732967376709,NA,13.4177675247192,30,IRAK4,NONE
FALSE,0,-0.859367052714029,CON__ENSEMBL:ENSBTAP00000034412,CON__ENSEMBL:ENSBTAP00000034412,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,1,22.336,9,3,1,5,14.6190671920776,14.4720668792725,NA,14.4642667770386,NA,NA,15.4716672897339,15.2859668731689,15.213267326355,30,IRAK4,NONE
FALSE,0.0382675397917492,-0.600666999816895,CON__O43790,CON__O43790,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,22,53.5,10,3,3,4,13.7562675476074,18.7629661560059,10.9415664672852,12.5943670272827,11.6028671264648,24.197566986084,16.6765670776367,NA,16.7879676818848,30,IRAK4,NONE
FALSE,1.08475606764497,-1.49336655934652,CON__P00735;P19221,CON__P00735,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,4,70.505,9,3,2,4,14.8493671417236,14.920467376709,16.8912677764893,NA,14.5425672531128,14.9989671707153,16.9326667785645,16.3978672027588,15.4618673324585,30,IRAK4,NONE
FALSE,0.922971009395595,0.713733673095703,CON__P00761,CON__P00761,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,4,24.409,13,4,4,5,25.7857666015625,25.6688671112061,25.7571678161621,26.3553676605225,25.908166885376,25.260066986084,25.3841667175293,25.1962661743164,24.8019676208496,30,IRAK4,NONE
FALSE,1.17711604350074,0.739165623982746,CON__P01966,CON__P01966,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,5,15.184,12,4,3,5,20.307466506958,19.7987670898438,19.8223667144775,20.3035678863525,20.7860660552979,20.8464660644531,20.2816677093506,19.4591674804688,19.9777679443359,30,IRAK4,NONE
FALSE,0.622177462529098,-0.449699401855469,CON__P02533;CON__Q6IFX2;Q6IFX2;CON__P19012;CON__Q61782,CON__P02533,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,24,51.621,13,4,4,5,20.9754676818848,21.333366394043,20.7624664306641,20.9394664764404,21.1247673034668,21.5815677642822,21.1392669677734,21.9485664367676,21.9070663452148,30,IRAK4,NONE
FALSE,1.31588241954623,-1.3615665435791,CON__P02538;CON__O95678;CON__Q8VED5;Q8VED5;CON__H-INV:HIT000292931;CON__H-INV:HIT000016045,CON__P02538,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,29,60.044,13,4,4,5,17.220666885376,18.4261665344238,16.0745677947998,17.1681671142578,18.0883674621582,17.8474674224854,18.2710666656494,19.5388679504395,19.3787670135498,30,IRAK4,NONE
FALSE,0.366798154589238,1.02495002746582,CON__P02768-1,CON__P02768-1,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,8,69.366,10,3,3,4,NA,15.5376672744751,14.2093667984009,15.0671672821045,NA,13.1389675140381,13.4786672592163,12.6775674819946,NA,30,IRAK4,NONE
TRUE,2.39104877624919,2.79333368937175,CON__P02769,CON__P02769,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,50,69.293,13,4,4,5,20.064266204834,28.7250671386719,24.0742664337158,24.7867679595947,24.1273670196533,23.5834674835205,21.951566696167,20.8547668457031,21.3112678527832,30,IRAK4,NONE
FALSE,1.28245872728912,-1.03219985961914,CON__P04259,CON__P04259,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,30,59.998,12,4,3,5,18.9634666442871,20.0507678985596,17.4359664916992,19.1583671569824,19.5915660858154,19.7759666442871,19.8869667053223,20.9464664459229,20.7890663146973,30,IRAK4,NONE
FALSE,0.202130089554049,-0.197399139404297,CON__P04264,CON__P04264,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,34,66.017,13,4,4,5,25.0047664642334,25.1134662628174,25.306266784668,25.1328678131104,26.2557678222656,25.8644676208496,25.7690677642822,26.3146667480469,25.7615661621094,30,IRAK4,NONE
FALSE,0.530510206799297,-0.569000879923504,CON__P06868,CON__P06868,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,+,11,91.215,12,4,3,5,15.9952669143677,15.3128671646118,16.0539665222168,15.457067489624,16.4613666534424,16.311466217041,17.0507678985596,15.9402675628662,16.9458675384521,30,IRAK4,NONE
