Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Mol..weight.[kDa],Valid.values,Valid.values.15.min,Valid.values.30.min,Valid.values.unstim,15.min.FG71.neu,15.min.FG72.neu,15.min.FG73.neu,30.min.FG74.neu,30.min.FG75.neu,30.min.FG77.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.56471867391889,1.52566655476888,A2AHG0,A2AHG0,Leucine zipper putative tumor suppressor 3,Lzts3,NA,14,74.985,12,4,3,5,18.5704669952393,17.8500671386719,18.3957672119141,18.5059661865234,19.038667678833,18.969066619873,16.6669673919678,16.6671676635742,16.9051666259766,15,IRAK4,NONE
FALSE,2.21908252949032,1.15369987487793,A2AI08,A2AI08,Taperin,Tprn,NA,19,80.088,12,4,3,5,20.3910675048828,19.7630672454834,20.0270671844482,20.4102668762207,20.6283664703369,20.4264678955078,19.0694675445557,18.9743671417236,18.6762676239014,15,IRAK4,NONE
FALSE,0.80260489810125,1.12243334452311,A2AIV2,A2AIV2,Protein virilizer homolog,Kiaa1429,NA,9,201.44,12,4,3,5,15.0529670715332,13.6004667282104,14.6649675369263,13.6635675430298,14.0722675323486,15.3477668762207,13.227367401123,12.5358667373657,14.1878671646118,15,IRAK4,NONE
FALSE,0.236230593342013,-0.211599985758461,A2AJI0,A2AJI0,MAP7 domain-containing protein 1,Map7d1,NA,12,93.275,12,4,3,5,17.3614673614502,16.4126663208008,17.1568660736084,17.1172676086426,17.6669673919678,17.8706665039063,17.592866897583,17.0073661804199,16.9655666351318,15,IRAK4,NONE
TRUE,2.89334463634301,2.67570018768311,A2AKG8,A2AKG8,Focadhesin,Focad,NA,16,198.95,13,4,4,5,17.045467376709,17.4870662689209,18.1767673492432,18.470666885376,18.5197677612305,18.6660671234131,14.8933668136597,14.8281669616699,14.9606666564941,15,IRAK4,NONE
FALSE,0.665601503176421,0.332333564758301,A2AKX3,A2AKX3,Probable helicase senataxin,Setx,NA,16,297.59,12,4,3,5,15.6220674514771,15.0115671157837,15.5018672943115,15.4226675033569,15.4933671951294,16.7647666931152,15.2845668792725,15.0075674057007,14.8463668823242,15,IRAK4,NONE
FALSE,2.97624218345484,1.10843340555827,A2AL36,A2AL36,Centriolin,Cntrl,NA,57,268.88,13,4,4,5,18.5332679748535,18.2016677856445,18.4842662811279,18.3019676208496,18.8635673522949,18.9710674285889,17.1730670928955,17.4465675354004,17.2742671966553,15,IRAK4,NONE
FALSE,0.152363062975851,-0.208899815877279,A2AN08,A2AN08,E3 ubiquitin-protein ligase UBR4,Ubr4,NA,10,572.28,12,4,3,5,11.4391670227051,12.0660667419434,11.0286664962769,12.0975666046143,13.0029668807983,13.0059671401978,12.3089666366577,11.9289665222168,10.9226665496826,15,IRAK4,NONE
FALSE,2.19734791806573,0.773166020711262,A2APB8,A2APB8,Targeting protein for Xklp2,Tpx2,NA,22,85.893,12,4,3,5,19.0680675506592,18.7904663085938,18.7859668731689,19.3398666381836,19.2457675933838,19.4785671234131,18.307767868042,17.9115676879883,18.1056671142578,15,IRAK4,NONE
FALSE,0.0383495937417293,0.194466590881348,A2AQ19,A2AQ19,RNA polymerase-associated protein RTF1 homolog,Rtf1,NA,7,80.796,12,4,3,5,11.3499670028687,15.8390674591064,16.3596668243408,16.2976665496826,13.4138669967651,16.3451671600342,13.9416675567627,15.6034669876099,13.4201669692993,15,IRAK4,NONE
TRUE,1.3853312587461,2.2890993754069,A2AR02,A2AR02,Peptidyl-prolyl cis-trans isomerase G,Ppig,NA,8,88.324,13,4,4,5,17.6631660461426,16.564266204834,17.0571670532227,16.332067489624,17.751766204834,17.6790676116943,16.0263671875,13.5931673049927,14.7977666854858,15,IRAK4,NONE
FALSE,0.309197190253714,-0.284266789754232,A2ARV4,A2ARV4,Low-density lipoprotein receptor-related protein 2,Lrp2,NA,3,519.2,12,4,3,5,11.6861667633057,11.5330667495728,12.6904668807983,12.4471673965454,13.8405666351318,13.3271675109863,12.0801668167114,12.4044666290283,12.2778673171997,15,IRAK4,NONE
TRUE,2.70010128252328,1.45033359527588,A2ARZ3,A2ARZ3,Fibrous sheath-interacting protein 2,Fsip2,NA,3,784.85,11,4,3,4,17.5176677703857,17.0232677459717,17.6385669708252,17.3944664001465,17.791166305542,17.6434669494629,16.08766746521,15.8919668197632,15.8488674163818,15,IRAK4,NONE
FALSE,2.21630229949826,-0.677400271097818,A2ASS6,A2ASS6,Titin,Ttn,NA,6,3906.4,13,4,4,5,11.9916667938232,11.5775671005249,11.7800664901733,12.386866569519,12.0162668228149,15.2823667526245,12.5030670166016,12.5079669952393,12.3704671859741,15,IRAK4,NONE
FALSE,2.15372529123602,1.06503359476725,A2AT37,A2AT37,NA,Upf2,NA,20,147.55,12,4,3,5,17.6181678771973,17.1998672485352,16.9651660919189,16.823766708374,17.9484672546387,17.7079677581787,16.2754669189453,16.0256671905518,16.2869663238525,15,IRAK4,NONE
FALSE,0.642878425928284,1.4569730758667,A2AWL7,A2AWL7,MAX gene-associated protein,Mga,NA,2,328.8,12,4,3,5,9.60853672027588,11.2346668243408,11.5989665985107,11.030086517334,11.9917669296265,11.7643671035767,10.3762664794922,7.73451709747314,9.96046733856201,15,IRAK4,NONE
FALSE,0.548192366724431,0.348700205485025,A2BDX3,A2BDX3,Adenylyltransferase and sulfurtransferase MOCS3;Molybdopterin-synthase adenylyltransferase;Molybdopterin-synthase sulfurtransferase,Mocs3,NA,1,49.374,11,4,2,5,12.780966758728,12.3808670043945,12.7799673080444,12.7011671066284,12.9436674118042,NA,12.7649669647217,11.9198665618896,12.2108669281006,15,IRAK4,NONE
FALSE,0.409987628467945,0.510432879130047,A2BE28,A2BE28,Ribosomal biogenesis protein LAS1L,Las1l,NA,9,89.413,12,4,3,5,15.4606666564941,16.4437675476074,16.6469669342041,14.8284673690796,16.8016662597656,16.3120670318604,16.4360675811768,15.2870674133301,15.2969675064087,15,IRAK4,NONE
FALSE,0.817966825689584,1.16506703694662,A2BH40,A2BH40,AT-rich interactive domain-containing protein 1A,Arid1a,NA,6,242.09,12,4,3,5,12.4306669235229,12.9230670928955,13.5665674209595,12.5428667068481,12.9359674453735,11.0689668655396,12.5791673660278,12.1543664932251,10.6915664672852,15,IRAK4,NONE
FALSE,0.237838135297198,0.181599934895832,A2RSY6,A2RSY6,TRMT1-like protein,Trmt1l,NA,19,80.86,13,4,4,5,17.5937671661377,18.0759677886963,18.2228660583496,18.0059661865234,18.0496673583984,18.6653671264648,18.1447677612305,17.3478660583496,17.855167388916,15,IRAK4,NONE
FALSE,0.266789065876097,-0.429499944051107,A2RTL5,A2RTL5,Arginine/serine-rich coiled-coil protein 2,Rsrc2,NA,2,43.876,9,4,1,4,13.4535675048828,13.7944669723511,12.3876667022705,NA,NA,13.4783668518066,13.0415668487549,13.2826671600342,14.5999670028687,15,IRAK4,NONE
FALSE,0.781681377308314,0.391686757405598,A3KFM7,A3KFM7,Chromodomain-helicase-DNA-binding protein 6,Chd6,NA,1,305.39,11,4,2,5,10.5850267410278,11.3072671890259,10.8815670013428,11.2594366073608,NA,10.8075666427612,10.6986665725708,10.5383672714233,10.3617668151855,15,IRAK4,NONE
TRUE,4.4713092836891,4.38363329569499,A3KGV1,A3KGV1,Outer dense fiber protein 2,Odf2,NA,3,95.54,11,4,2,5,15.257266998291,15.2886667251587,15.1164674758911,16.1389675140381,NA,15.0215673446655,11.1807670593262,10.4630670547485,10.8676671981812,15,IRAK4,NONE
TRUE,1.47519389985456,-2.13431628545125,A6H5Z3,A6H5Z3,Exocyst complex component 6B,Exoc6b,NA,2,94.128,6,3,1,2,8.89935684204102,10.3954668045044,9.72582721710205,NA,NA,10.2370471954346,11.9704666137695,NA,11.6452665328979,15,IRAK4,NONE
FALSE,0.932058163593986,0.505733489990234,A6PWY4,A6PWY4,WD repeat-containing protein 76,Wdr76,NA,4,69.007,13,4,4,5,20.8707675933838,20.1450672149658,20.6019668579102,21.6751670837402,21.2777671813965,19.548267364502,20.2896671295166,20.0013675689697,19.8095664978027,15,IRAK4,NONE
TRUE,4.11137394378215,-4.9560661315918,B1AQJ2,B1AQJ2,Ubiquitin carboxyl-terminal hydrolase 36,Usp36,NA,4,119.91,10,4,2,4,11.109167098999,11.786566734314,12.1060667037964,NA,12.2965669631958,11.7502670288086,16.51806640625,16.6957664489746,16.6561660766602,15,IRAK4,NONE
TRUE,3.18208051401528,-1.83150005340576,B1ARD6,B1ARD6,NA,Slfn9,NA,6,103.99,12,4,3,5,12.4704675674438,12.6713666915894,12.7042675018311,12.6001672744751,12.9321670532227,13.4961671829224,14.7800674438477,14.1809673309326,14.3795671463013,15,IRAK4,NONE
FALSE,0.0167247863582036,-0.0202000935872402,B1AY10,B1AY10,Transcriptional repressor NF-X1,Nfx1,NA,11,123.81,12,4,3,5,16.3507671356201,15.3962669372559,15.6847667694092,16.2382678985596,16.1897678375244,15.9461669921875,16.3272666931152,15.8222675323486,15.342866897583,15,IRAK4,NONE
FALSE,0.600876282388389,-2.9008305867513,B1AY13,B1AY13,Ubiquitin carboxyl-terminal hydrolase 24,Usp24,NA,5,294,10,4,3,3,16.1155662536621,8.87427711486816,14.0526666641235,10.5025072097778,14.4983673095703,15.6380672454834,15.9793672561646,16.1898670196533,15.5757675170898,15,IRAK4,NONE
FALSE,1.65705023166829,0.590266545613609,B1AZI6,B1AZI6,THO complex subunit 2,Thoc2,NA,25,182.77,13,4,4,5,16.8020668029785,16.748966217041,17.2579669952393,16.7769660949707,18.0584678649902,17.425666809082,16.3706665039063,16.316967010498,16.3505668640137,15,IRAK4,NONE
FALSE,1.17646492323696,1.0831667582194,B2RQC2,B2RQC2,Ubiquitin carboxyl-terminal hydrolase 42,Usp42,NA,2,146.22,11,4,2,5,12.9944667816162,12.3268671035767,13.664867401123,12.582067489624,NA,12.8270673751831,11.9976673126221,12.1998672485352,11.5391664505005,15,IRAK4,NONE
FALSE,2.97030457454321,1.01466687520345,B2RQC6,B2RQC6,CAD protein;Glutamine-dependent carbamoyl-phosphate synthase;Aspartate carbamoyltransferase;Dihydroorotase,Cad,NA,117,243.24,13,4,4,5,25.5526676177979,25.2915668487549,25.6018676757813,25.2224674224854,25.8799667358398,25.757266998291,24.531867980957,24.5457668304443,24.3244667053223,15,IRAK4,NONE
FALSE,0.450180418327922,-0.18306605021159,B2RR83,B2RR83,Probable ATP-dependent RNA helicase YTHDC2,Ythdc2,NA,24,161.09,13,4,4,5,16.8367671966553,16.5181674957275,16.2934665679932,16.2937679290771,17.3472671508789,16.9834671020508,16.8685665130615,16.7237663269043,16.6052665710449,15,IRAK4,NONE
FALSE,1.37713760313531,0.92443339029948,B2RRE7,B2RRE7,OTU domain-containing protein 4,Otud4,NA,14,123.05,12,4,3,5,18.1020660400391,17.5442676544189,18.5300674438477,18.3494663238525,17.4703674316406,18.2276668548584,17.3176670074463,17.2008666992188,16.8845672607422,15,IRAK4,NONE
FALSE,0.563957926828845,0.732166608174643,B2RWS6;P45481,B2RWS6,Histone acetyltransferase p300,Ep300,NA,4,263.3,12,4,3,5,13.9929666519165,12.0457668304443,12.6532669067383,13.572566986084,12.8684673309326,13.5281667709351,12.2227668762207,12.1807670593262,12.0919666290283,15,IRAK4,NONE
TRUE,1.92890313518412,3.11508337656657,B2RX14,B2RX14,Terminal uridylyltransferase 4,Zcchc11,NA,7,184.65,11,4,3,4,14.5407667160034,13.2839670181274,14.3936672210693,14.1719675064087,13.9726667404175,14.9011669158936,11.2794666290283,10.6359672546387,NA,15,IRAK4,NONE
TRUE,3.06706364863106,-1.33683331807454,B2RX88,B2RX88,Centrosome and spindle pole associated protein 1,Cspp1,NA,3,138.31,12,4,3,5,12.1707668304443,12.0924673080444,12.1884670257568,11.9573669433594,12.7740669250488,12.3037672042847,13.1962671279907,13.6562671661377,13.6096668243408,15,IRAK4,NONE
FALSE,0.0481404675101672,0.0685666402180978,B2RXR6,B2RXR6,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,Ankrd44,NA,27,107.38,13,4,4,5,18.2331676483154,18.2562675476074,18.70436668396,18.4526672363281,18.5580673217773,18.7004661560059,19.1030673980713,18.3843669891357,17.5006675720215,15,IRAK4,NONE
FALSE,1.49048321342491,0.350634256998699,B2RY56,B2RY56,RNA-binding protein 25,Rbm25,NA,12,99.551,13,4,4,5,18.8565673828125,18.985767364502,19.0878677368164,19.1929664611816,19.0915679931641,19.0171661376953,18.7904663085938,18.5002670288086,18.5875663757324,15,IRAK4,NONE
FALSE,0,NA,B7ZNG0,B7ZNG0,Kinesin-like protein KIF7,Kif7,NA,5,151.62,9,4,3,2,13.7604675292969,13.1412668228149,13.1474666595459,13.3423671722412,13.493766784668,13.3664674758911,NA,NA,NA,15,IRAK4,NONE
FALSE,0.499881755976502,0.85306676228841,B7ZNG4,B7ZNG4,Tastin,Troap,NA,8,71.958,12,4,3,5,16.5801677703857,16.3867664337158,14.52516746521,16.2304668426514,17.2666664123535,17.0758666992188,15.3764667510986,15.2883672714233,14.2680673599243,15,IRAK4,NONE
FALSE,0,-0.284733454386393,B8ZXI1,B8ZXI1,Queuine tRNA-ribosyltransferase subunit QTRTD1,Qtrtd1,NA,1,46.288,9,4,2,3,12.8909673690796,12.2350664138794,13.033166885376,NA,14.5550670623779,13.3784675598145,NA,NA,13.004467010498,15,IRAK4,NONE
FALSE,1.44648716225609,0.804899851481117,B9EJ86,B9EJ86,Oxysterol-binding protein,Osbpl8,NA,16,101.27,12,4,3,5,18.5626678466797,17.8734664916992,18.3032665252686,18.2919673919678,19.1140670776367,20.9085674285889,17.4906673431396,17.1384677886963,17.6955661773682,15,IRAK4,NONE
FALSE,1.12323221717525,1.88045024871826,B9EJR8,B9EJR8,"Dynein assembly factor 5, axonemal",Dnaaf5,NA,2,93.85,8,3,2,3,13.71266746521,12.6195669174194,NA,NA,12.4349670410156,11.1048669815063,NA,11.2550668716431,11.3162670135498,15,IRAK4,NONE
FALSE,0.0586369614380923,0.171066919962566,C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8CGP5;Q8BFU2;Q6GSS7;Q8R1M2;Q64523;Q8CGP7;P27661;Q64522,C0HKE9;C0HKE8;C0HKE7;C0HKE6;C0HKE5;C0HKE4;C0HKE3;C0HKE2;C0HKE1;Q8CGP6;Q8CGP5;Q8BFU2;Q6GSS7;Q8R1M2;Q64523;Q8CGP7;P27661,Histone H2A type 1-H;Histone H2A type 1-F;Histone H2A type 3;Histone H2A type 2-A;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 1-K;Histone H2AX,Hist1h2ah;Hist1h2af;Hist3h2a;Hist2h2aa1;H2afj;Hist2h2ac;Hist1h2ak;H2afx,NA,5,14.135,13,4,4,5,25.789867401123,25.9220676422119,25.7857666015625,26.7238674163818,27.1407680511475,26.8377666473389,23.6444664001465,26.7133674621582,26.6266670227051,15,IRAK4,NONE
TRUE,1.94839373827959,-2.26162354151408,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,CON__ENSEMBL:ENSBTAP00000007350;CON__P01030,NA,NA,+,2,192.99,8,3,2,3,10.4763870239258,NA,10.5829668045044,NA,10.0382165908813,9.36772727966309,13.3018674850464,12.8449668884277,12.2270669937134,15,IRAK4,NONE
FALSE,1.03429758289665,-1.67716693878174,CON__ENSEMBL:ENSBTAP00000024146,CON__ENSEMBL:ENSBTAP00000024146,NA,NA,+,9,164.34,12,4,3,5,13.8419666290283,12.1678667068481,14.757266998291,14.6306667327881,14.4865674972534,14.4027671813965,15.325366973877,15.1230669021606,15.3501672744751,15,IRAK4,NONE
FALSE,0.2126425264839,0.781699339548746,CON__ENSEMBL:ENSBTAP00000031360,CON__ENSEMBL:ENSBTAP00000031360,NA,NA,+,3,54.678,7,3,2,2,12.3335666656494,15.8891668319702,13.3484668731689,13.0021667480469,13.5920667648315,NA,12.732967376709,NA,13.4177675247192,15,IRAK4,NONE
FALSE,2.19767711095635,-0.778066794077555,CON__ENSEMBL:ENSBTAP00000034412,CON__ENSEMBL:ENSBTAP00000034412,NA,NA,+,1,22.336,9,3,1,5,14.6190671920776,14.4720668792725,NA,14.4642667770386,NA,NA,15.4716672897339,15.2859668731689,15.213267326355,15,IRAK4,NONE
FALSE,0.298995370335214,-2.24533398946126,CON__O43790,CON__O43790,NA,NA,+,22,53.5,10,3,3,4,13.7562675476074,18.7629661560059,10.9415664672852,12.5943670272827,11.6028671264648,24.197566986084,16.6765670776367,NA,16.7879676818848,15,IRAK4,NONE
FALSE,0.37451582315385,-0.710433006286619,CON__P00735;P19221,CON__P00735,NA,NA,+,4,70.505,9,3,2,4,14.8493671417236,14.920467376709,16.8912677764893,NA,14.5425672531128,14.9989671707153,16.9326667785645,16.3978672027588,15.4618673324585,15,IRAK4,NONE
FALSE,1.59684055139269,0.609800338745117,CON__P00761,CON__P00761,NA,NA,+,4,24.409,13,4,4,5,25.7857666015625,25.6688671112061,25.7571678161621,26.3553676605225,25.908166885376,25.260066986084,25.3841667175293,25.1962661743164,24.8019676208496,15,IRAK4,NONE
FALSE,0.0850231272187952,0.06999905904134,CON__P01966,CON__P01966,NA,NA,+,5,15.184,12,4,3,5,20.307466506958,19.7987670898438,19.8223667144775,20.3035678863525,20.7860660552979,20.8464660644531,20.2816677093506,19.4591674804688,19.9777679443359,15,IRAK4,NONE
FALSE,0.964272185478875,-0.641199747721355,CON__P02533;CON__Q6IFX2;Q6IFX2;CON__P19012;CON__Q61782,CON__P02533,NA,NA,+,24,51.621,13,4,4,5,20.9754676818848,21.333366394043,20.7624664306641,20.9394664764404,21.1247673034668,21.5815677642822,21.1392669677734,21.9485664367676,21.9070663452148,15,IRAK4,NONE
FALSE,1.0883191025638,-1.82243347167969,CON__P02538;CON__O95678;CON__Q8VED5;Q8VED5;CON__H-INV:HIT000292931;CON__H-INV:HIT000016045,CON__P02538,NA,NA,+,29,60.044,13,4,4,5,17.220666885376,18.4261665344238,16.0745677947998,17.1681671142578,18.0883674621582,17.8474674224854,18.2710666656494,19.5388679504395,19.3787670135498,15,IRAK4,NONE
FALSE,0.833730557356988,1.79539966583252,CON__P02768-1,CON__P02768-1,NA,NA,+,8,69.366,10,3,3,4,NA,15.5376672744751,14.2093667984009,15.0671672821045,NA,13.1389675140381,13.4786672592163,12.6775674819946,NA,15,IRAK4,NONE
FALSE,0.505656182512559,2.91533279418945,CON__P02769,CON__P02769,NA,NA,+,50,69.293,13,4,4,5,20.064266204834,28.7250671386719,24.0742664337158,24.7867679595947,24.1273670196533,23.5834674835205,21.951566696167,20.8547668457031,21.3112678527832,15,IRAK4,NONE
FALSE,0.976813863302718,-1.72409947713216,CON__P04259,CON__P04259,NA,NA,+,30,59.998,12,4,3,5,18.9634666442871,20.0507678985596,17.4359664916992,19.1583671569824,19.5915660858154,19.7759666442871,19.8869667053223,20.9464664459229,20.7890663146973,15,IRAK4,NONE
FALSE,1.7815984911124,-0.806933720906578,CON__P04264,CON__P04264,NA,NA,+,34,66.017,13,4,4,5,25.0047664642334,25.1134662628174,25.306266784668,25.1328678131104,26.2557678222656,25.8644676208496,25.7690677642822,26.3146667480469,25.7615661621094,15,IRAK4,NONE
FALSE,0.941294818082063,-0.858267466227215,CON__P06868,CON__P06868,NA,NA,+,11,91.215,12,4,3,5,15.9952669143677,15.3128671646118,16.0539665222168,15.457067489624,16.4613666534424,16.311466217041,17.0507678985596,15.9402675628662,16.9458675384521,15,IRAK4,NONE
FALSE,1.0826608339182,-1.70863342285156,CON__P08779;CON__Q9Z2K1;CON__Q3ZAW8;Q9Z2K1,CON__P08779,NA,NA,+,20,51.267,13,4,4,5,17.4317665100098,17.9215679168701,17.2813663482666,16.6088676452637,18.1298675537109,18.5654678344727,17.8654670715332,19.640567779541,20.254566192627,15,IRAK4,NONE
FALSE,0.270308855323706,-0.232233047485352,CON__P12763,CON__P12763,NA,NA,+,7,38.418,13,4,4,5,19.6258678436279,19.3708667755127,20.1514663696289,19.8624668121338,21.1819667816162,20.1231670379639,20.0107669830322,20.3571662902832,19.4769668579102,15,IRAK4,NONE
FALSE,0.818923431649475,0.345266977945965,CON__P13645;CON__Q148H6;CON__Q7Z3Y7;CON__Q7Z3Z0;CON__Q7Z3Y8,CON__P13645,NA,NA,+,29,59.51,13,4,4,5,25.7300662994385,25.2142677307129,25.716667175293,24.3784675598145,25.9010677337646,25.6314678192139,25.1427669525146,25.3983669281006,25.0840663909912,15,IRAK4,NONE
FALSE,1.08450420053713,-0.666800181070965,CON__P13647,CON__P13647,NA,NA,+,31,62.378,13,4,4,5,21.1743679046631,21.2689666748047,21.7981662750244,21.058967590332,21.7133674621582,21.8130664825439,21.8409671783447,22.5079669952393,21.8929672241211,15,IRAK4,NONE
FALSE,1.13593639239053,-0.517333666483562,CON__P15497,CON__P15497,NA,NA,+,5,30.276,12,4,3,5,15.9882669448853,15.9890670776367,16.3346672058105,14.8140668869019,17.7056674957275,17.1885662078857,16.3963680267334,16.4893665313721,16.9782676696777,15,IRAK4,NONE
FALSE,0.807506666639753,0.259667078653969,CON__P15636,CON__P15636,NA,NA,+,13,68.124,13,4,4,5,26.0551662445068,25.7137680053711,25.852367401123,27.3518676757813,26.227466583252,25.3290672302246,25.7367668151855,25.7127666473389,25.3927669525146,15,IRAK4,NONE
FALSE,0.244920109598619,1.58026663462321,CON__P19013,CON__P19013,NA,NA,+,17,63.91,11,4,2,5,17.179666519165,19.7400665283203,11.5580673217773,20.6125679016113,16.9747676849365,NA,13.8303670883179,16.20436668396,13.7022666931152,15,IRAK4,NONE
TRUE,1.29487562559251,3.75652345021566,CON__P28800,CON__P28800,NA,NA,+,4,54.71,12,4,3,5,15.169867515564,15.9051675796509,15.3888673782349,15.0280666351318,15.411566734314,15.6439666748047,13.0624675750732,9.04709720611572,13.0847673416138,15,IRAK4,NONE
FALSE,0,1.93216673533122,CON__P34955,CON__P34955,NA,NA,+,6,46.103,11,4,4,3,17.2312679290771,19.2192668914795,15.2197675704956,14.2583675384521,14.9121675491333,15.3604669570923,NA,15.2912673950195,NA,15,IRAK4,NONE
FALSE,1.32834473892899,-0.622200012207031,CON__P35527,CON__P35527,NA,NA,+,26,62.129,13,4,4,5,24.1758670806885,24.4039669036865,24.0253677368164,24.920467376709,25.1480674743652,25.0551662445068,24.6072673797607,25.2017669677734,24.6627674102783,15,IRAK4,NONE
FALSE,0.88532058722075,0.40653355916341,CON__P35908;Q6IFZ9;CON__REFSEQ:XP_932229,CON__P35908,NA,NA,+,42,65.865,13,4,4,5,24.5351676940918,24.6557674407959,25.1194667816162,24.2833671569824,25.5467662811279,24.7323665618896,24.4175662994385,24.5365676879883,24.1366672515869,15,IRAK4,NONE
FALSE,0.0574650739555323,0.19403394063314,CON__P41361,CON__P41361,NA,NA,+,12,52.347,12,4,3,5,15.4188671112061,18.9974670410156,15.8792667388916,14.8420667648315,16.7290668487549,16.681266784668,17.0129661560059,15.9599666595459,16.7405662536621,15,IRAK4,NONE
FALSE,1.39199677975486,-1.06913375854492,CON__Q04695,CON__Q04695,NA,NA,+,16,48.105,13,4,4,5,16.685266494751,17.0151672363281,16.5278663635254,17.3532676696777,16.8633670806885,17.3063678741455,17.1739673614502,17.9971675872803,18.2645664215088,15,IRAK4,NONE
TRUE,0.892204563801982,-3.44859933853149,CON__Q14525,CON__Q14525,NA,NA,+,14,46.213,8,3,2,3,NA,15.5459671020508,12.8172674179077,13.3534669876099,NA,24.2998676300049,17.5056667327881,NA,17.7547664642334,15,IRAK4,NONE
TRUE,1.89462756571562,-1.90239969889323,CON__Q1RMK2,CON__Q1RMK2,NA,NA,+,11,65.056,12,4,3,5,16.8075675964355,15.5179672241211,16.83056640625,16.3435668945313,17.7980670928955,18.1472663879395,18.3698673248291,18.103666305542,18.3897666931152,15,IRAK4,NONE
TRUE,2.85528210185766,-1.63516680399577,CON__Q28107,CON__Q28107,NA,NA,+,30,248.98,13,4,4,5,16.924467086792,17.302267074585,17.5603675842285,17.7626667022705,18.4239673614502,17.8692665100098,19.037467956543,18.7185668945313,18.9365673065186,15,IRAK4,NONE
